ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
174;LIMA;LIMA;SAN LUIS;IE 1133 SANTISIMA VIRGEN DE FATIMA;055020;0;0;0;0;247;0;247;300
175;LIMA;LIMA;PUENTE PIEDRA;LOSA DEPORTIVA LOS GERANIOS ZAPALLAL;043548;0;0;0;0;231;0;231;300
176;LIMA;LIMA;LOS OLIVOS;PARQUE SANTA ROSA;057281;0;0;0;0;300;0;300;300
177;LIMA;LIMA;VILLA EL SALVADOR;POLIDEPORTIVO VILLA EL SALVADOR;056240;0;0;0;0;258;0;258;300
178;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IE 6057 VIRGEN DE LOURDES;049176;0;0;0;0;271;0;271;300
179;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IE FE Y ALEGRIA NÂ° 23;049428;0;0;0;0;267;0;267;300
180;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IEP CRISTO AMIGO;049008;0;0;0;0;250;0;250;300
181;AFRICA;ARGELIA;ARGEL;EMBAJADA DEL PERÚ EN ARGEL;079941;3;6;9;0;0;0;9;
182;AFRICA;MARRUECOS;RABAT;EMBAJADA DEL PERÚNEN RABAT;079943;3;6;9;0;1;0;10;
183;AFRICA;SUDAFRICA;JOHANNESBURGO;EDIFICIO NORMA & VILMA;079945;1;37;38;0;0;0;38;
184;AFRICA;SUDAFRICA;PRETORIA;EMBAJADA DEL PERÚ EN PRETORIA;079944;2;5;7;0;1;0;8;
185;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;080922;0;0;0;0;0;0;0;
186;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;080923;0;0;0;0;0;0;0;
187;AMERICA;ESTADOS UNIDOS DE AMERICA;CHICAGO;THE CONGRESS PLAZA HOTEL&CONVENTION CENTER;081060;2;35;37;0;0;0;37;
188;AMERICA;ESTADOS UNIDOS DE AMERICA;HOUSTON;EDIFICIO KEPPEL;081109;3;97;100;0;3;0;103;
189;AMERICA;ESTADOS UNIDOS DE AMERICA;MIAMI;CONVENTION CENTER;081228;3;100;103;0;1;0;104;
190;AMERICA;ESTADOS UNIDOS DE AMERICA;MIAMI;CONVENTION CENTER;081234;2;113;115;0;1;0;116;
191;AMERICA;ESTADOS UNIDOS DE AMERICA;MIAMI;CONVENTION CENTER;081241;3;103;106;0;2;0;108;
192;AMERICA;ESTADOS UNIDOS DE AMERICA;TAMPA;TAMPA CONVENTION CENTER;081933;3;58;61;0;1;0;62;
193;AMERICA;ESTADOS UNIDOS DE AMERICA;TAMPA;TAMPA CONVENTION CENTER;081936;1;52;53;0;1;0;54;
194;AMERICA;ESTADOS UNIDOS DE AMERICA;TAMPA;TAMPA CONVENTION CENTER;081942;2;63;65;0;1;0;66;
195;AMERICA;ESTADOS UNIDOS DE AMERICA;TAMPA;TAMPA CONVENTION CENTER;081945;0;68;68;0;0;0;68;
196;AMERICA;HAITI;PUERTO PRINCIPE;CONSULADO HONORARIO DEL PERÚ EN HAITÍ;082073;1;3;4;0;0;0;4;
197;AMERICA;PANAMA;VERAGUAS;EDIFICIO DON PIPO;082108;2;22;24;0;2;0;26;
198;AMERICA;TRINIDAD TOBAGO;PUERTO ESPAÑA;EMBAJADA DEL PERÚ EN PUERTO ESPAÑA;082122;1;6;7;0;1;0;8;
199;AMERICA;VENEZUELA;ARAGUA;HOTEL EUROBUILDING EXPRESS MARACAY;082189;3;37;40;0;1;0;41;
200;AMERICA;VENEZUELA;PUERTO ORDAZ;HOTEL ROSA BELA;082172;0;39;39;0;0;0;39;
201;AMERICA;VENEZUELA;PUERTO ORDAZ;HOTEL ROSA BELA;082175;3;38;41;0;6;0;47;
202;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082128;1;2;3;0;0;0;3;
203;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082129;0;2;2;0;0;0;2;
204;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082130;0;2;2;0;0;0;2;
205;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082167;0;0;0;0;0;0;0;
206;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082168;0;0;0;0;0;0;0;
207;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082192;0;0;0;0;0;0;0;
208;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082193;0;0;0;0;0;0;0;
209;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082194;0;0;0;0;0;0;0;
210;ASIA;ARABIA SAUDITA;RIAD;EMBAJADA DEL PERÚ EN EL REINO DE ARABIA SAUDITA;082336;0;0;0;0;0;0;0;
211;ASIA;EMIRATOS ARABES UNIDOS;DUBAI;CONSULADO GENERAL DEL PERÚ EN DUBAI;082343;3;30;33;0;2;0;35;
212;ASIA;INDIA;NUEVA DELHI;EMBAJADA DEL PERÚ EN INDIA;082205;0;4;4;0;0;0;4;
