ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
211;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IEP HENDRIK ANTOON LORENTZ 3;048654;0;0;0;0;216;0;216;300
212;LIMA;LIMA;SANTA ANITA;IEP SANTA MARIA DE JESUS - PRIMARIA;057907;0;0;0;0;241;0;241;300
213;LIMA;LIMA;SANTA ANITA;MIS PRIMEROS PASOS;057844;0;0;0;0;245;0;245;300
214;LIMA;LIMA;SANTA ANITA;IE 123 LOS ARBOLES;058071;0;0;0;0;245;0;245;300
215;LIMA;LIMA;SANTA ANITA;IE 1253 FRANCISCO BOLOGNESI;058331;0;0;0;0;77;0;77;300
216;LIMA;LIMA;SAN MIGUEL;IE 1086 JESUS REDENTOR;046894;0;0;0;0;220;0;220;300
217;LIMA;LIMA;SAN MARTIN DE PORRES;IE 3032 VILLA ANGELICA;045455;0;0;0;1;66;0;67;300
218;LIMA;LIMA;SAN MARTIN DE PORRES;LOSA DEPORTIVA VIRGEN INMACULADA CONCEPCION;046039;0;0;0;0;223;0;223;300
219;LIMA;LIMA;SAN MARTIN DE PORRES;IEP SANTO DOMINGO EL PREDICADOR;045965;0;0;0;0;83;0;83;300
220;LIMA;LIMA;SAN MARTIN DE PORRES;IEP NUESTRA SEÃ‘ORA DE LA PAZ;044936;0;0;0;0;249;0;249;300
221;LIMA;LIMA;SAN MARTIN DE PORRES;IE 3043 RAMON CASTILLA;045554;0;0;0;0;275;0;275;300
222;LIMA;LIMA;SAN MARTIN DE PORRES;AGENCIA MUNICIPAL INFANTA;045656;0;0;0;0;242;0;242;300
223;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PARQUE ECOLOGICO NUMERO 3;052159;0;0;0;0;239;0;239;300
224;LIMA;LIMA;SAN JUAN DE MIRAFLORES;IEP SANTA MARIA EDUVIGES;051485;0;0;0;0;244;0;244;300
225;LIMA;LIMA;SAN JUAN DE MIRAFLORES;IE 7062 NACIONES UNIDAS;051795;0;0;0;0;216;0;216;300
226;LIMA;LIMA;SAN JUAN DE LURIGANCHO;SOLIDARIDAD III;052843;0;0;0;0;32;0;32;300
227;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LOSA DEPORTIVA PARQUE 4 OSCAR BENEGAS;053543;0;0;0;0;217;0;217;300
228;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IEP APRENDAMOS DE JESUS;053508;0;0;0;0;300;0;300;300
229;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE MUNDO FELIZ;053770;0;0;0;0;210;0;210;300
230;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 171 01 JUAN VELASCO ALVARADO;053967;0;0;0;0;249;0;249;300
231;LIMA;LIMA;SAN LUIS;IE 1133 SANTISIMA VIRGEN DE FATIMA;055020;0;0;0;0;247;0;247;300
232;LIMA;LIMA;PUENTE PIEDRA;LOSA DEPORTIVA LOS GERANIOS ZAPALLAL;043548;0;0;0;0;231;0;231;300
233;LIMA;LIMA;LOS OLIVOS;PARQUE SANTA ROSA;057281;0;0;0;0;300;0;300;300
234;LIMA;LIMA;VILLA EL SALVADOR;POLIDEPORTIVO VILLA EL SALVADOR;056240;0;0;0;0;258;0;258;300
235;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IE 6057 VIRGEN DE LOURDES;049176;0;0;0;0;271;0;271;300
236;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IE FE Y ALEGRIA NÂ° 23;049428;0;0;0;0;267;0;267;300
237;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IEP CRISTO AMIGO;049008;0;0;0;0;250;0;250;300
238;AMERICA;ARGENTINA;BUENOS AIRES;ESCUELA TÉCNICA N° 25;080145;29;0;29;0;0;0;29;
239;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;080914;57;0;57;0;12;0;69;
240;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;080922;0;0;0;0;0;0;0;
241;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;080923;0;0;0;0;0;0;0;
242;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082167;0;0;0;0;0;0;0;
243;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082168;0;0;0;0;0;0;0;
244;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082192;0;0;0;0;0;0;0;
245;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082193;0;0;0;0;0;0;0;
246;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;082194;0;0;0;0;0;0;0;
247;ASIA;ARABIA SAUDITA;RIAD;EMBAJADA DEL PERÚ EN EL REINO DE ARABIA SAUDITA;082336;0;0;0;0;0;0;0;
248;ASIA;KUWAIT;AL - KUWAIT;EMBAJADA DEL PERÚ EN KUWAIT;082340;0;0;0;0;0;0;0;
249;ASIA;LIBANO;BEIRUT;CONSULADO HONORARIO DEL PERÚ EN BEIRUT;082330;0;0;0;0;0;0;0;
250;EUROPA;ITALIA;TURIN;CENTRO DE CONVENCIONES LINGOTTO FIERE;083247;0;0;0;0;159;0;159;
251;AMERICA;CHILE;SANTIAGO;E.B. SALVADOR SANFUENTES;080715;0;0;0;0;147;0;147;
252;AMERICA;CHILE;SANTIAGO;ESCUELA REPÚBLICA DE ALEMANIA;080849;0;0;0;0;143;0;143;
253;AMERICA;CHILE;SANTIAGO;LICEO INDUSTRIAL ELIODORO GARCÍA ZEGERS;080995;0;0;0;0;35;0;35;
254;AMERICA;CHILE;SANTIAGO;LICEO TAJAMAR;080803;0;0;0;0;158;0;158;
255;AMERICA;VENEZUELA;CARACAS;UNIDAD EDUCATIVA PRIVADA COLEGIO DON BOSCO;082195;0;0;0;0;0;0;0;
256;AMERICA;VENEZUELA;CARACAS;UNIDAD EDUCATIVA PRIVADA COLEGIO DON BOSCO;082196;0;0;0;0;0;0;0;
257;AMERICA;ESTADOS UNIDOS DE AMERICA;NUEVA JERSEY;MEADOWLANDS EXPOSITION CENTER;081774;0;0;0;0;74;0;74;
258;AMERICA;ESTADOS UNIDOS DE AMERICA;NUEVA JERSEY;MEADOWLANDS EXPOSITION CENTER;081872;0;0;0;0;82;0;82;
